position.x,position.y,position.z,rotation.x,rotation.y,rotation.z,rotation.w,Spine Front-Back,Spine Left-Right,Spine Twist Left-Right,Chest Front-Back,Chest Left-Right,Chest Twist Left-Right,UpperChest Front-Back,UpperChest Left-Right,UpperChest Twist Left-Right,Neck Nod Down-Up,Neck Tilt Left-Right,Neck Turn Left-Right,Head Nod Down-Up,Head Tilt Left-Right,Head Turn Left-Right,Left Eye Down-Up,Left Eye In-Out,Right Eye Down-Up,Right Eye In-Out,Jaw Close,Jaw Left-Right,Left Upper Leg Front-Back,Left Upper Leg In-Out,Left Upper Leg Twist In-Out,Left Lower Leg Stretch,Left Lower Leg Twist In-Out,Left Foot Up-Down,Left Foot Twist In-Out,Left Toes Up-Down,Right Upper Leg Front-Back,Right Upper Leg In-Out,Right Upper Leg Twist In-Out,Right Lower Leg Stretch,Right Lower Leg Twist In-Out,Right Foot Up-Down,Right Foot Twist In-Out,Right Toes Up-Down,Left Shoulder Down-Up,Left Shoulder Front-Back,Left Arm Down-Up,Left Arm Front-Back,Left Arm Twist In-Out,Left Forearm Stretch,Left Forearm Twist In-Out,Left Hand Down-Up,Left Hand In-Out,Right Shoulder Down-Up,Right Shoulder Front-Back,Right Arm Down-Up,Right Arm Front-Back,Right Arm Twist In-Out,Right Forearm Stretch,Right Forearm Twist In-Out,Right Hand Down-Up,Right Hand In-Out,Left Thumb 1 Stretched,Left Thumb Spread,Left Thumb 2 Stretched,Left Thumb 3 Stretched,Left Index 1 Stretched,Left Index Spread,Left Index 2 Stretched,Left Index 3 Stretched,Left Middle 1 Stretched,Left Middle Spread,Left Middle 2 Stretched,Left Middle 3 Stretched,Left Ring 1 Stretched,Left Ring Spread,Left Ring 2 Stretched,Left Ring 3 Stretched,Left Little 1 Stretched,Left Little Spread,Left Little 2 Stretched,Left Little 3 Stretched,Right Thumb 1 Stretched,Right Thumb Spread,Right Thumb 2 Stretched,Right Thumb 3 Stretched,Right Index 1 Stretched,Right Index Spread,Right Index 2 Stretched,Right Index 3 Stretched,Right Middle 1 Stretched,Right Middle Spread,Right Middle 2 Stretched,Right Middle 3 Stretched,Right Ring 1 Stretched,Right Ring Spread,Right Ring 2 Stretched,Right Ring 3 Stretched,Right Little 1 Stretched,Right Little Spread,Right Little 2 Stretched,Right Little 3 Stretched
-0.05981366,1.000435,-0.0217418,0.06173081,0.1453823,0.0259589,-0.9871066,0.03861549,0.005020556,0.1455434,0.07880209,0.1845086,-0.1023622,0,0,0,-0.3379674,0.1417343,0.1153304,-0.2137772,0.1114034,0.1105375,0,0,0,0,0,0,0.8147408,-0.02037935,-0.008876887,0.9548116,-0.1591998,-0.1169526,0.06255341,0,0.6034681,-0.0139793,-0.1918918,0.7702115,0.2526858,-0.03528055,-0.2053035,0,0.3773506,-1.343865,0.2537006,-0.3734655,-0.3589318,0.8086053,-0.7198217,0.7322645,0.00200531,0.4360904,-0.7832965,0.1610735,-0.4376302,-0.1930996,0.866018,-0.6443102,0.7363632,-0.3485661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.05810103,0.9984676,-0.01718467,0.05838189,0.1397548,0.02489784,-0.9881499,0.04307626,0.005636663,0.1367948,0.06529572,0.1746845,-0.09453128,0,0,0,-0.3171423,0.1259067,0.1129226,-0.2024859,0.09750667,0.1079037,0,0,0,0,0,0,0.8072507,-0.01395643,-0.01059188,0.9546694,-0.1417566,-0.1199422,0.04083196,0,0.6048345,4.542229E-06,-0.1613508,0.7848165,0.222334,-0.03744347,-0.2150258,0,0.3362588,-1.241323,0.1887226,-0.3135551,-0.3291587,0.8037425,-0.6564069,0.6904449,-0.008410292,0.4028978,-0.7236096,0.1027284,-0.3755141,-0.1667994,0.8605434,-0.5982043,0.6789593,-0.3045188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.05606836,0.9961582,-0.01183418,0.05446383,0.1327922,0.02352944,-0.9893667,0.04821806,0.00624472,0.1263739,0.04945793,0.162431,-0.08502118,0,0,0,-0.2926157,0.1070676,0.1098276,-0.1891001,0.08110957,0.1047936,0,0,0,0,0,0,0.7984866,-0.00630816,-0.01196553,0.9545048,-0.1222824,-0.1234194,0.01553939,0,0.6064358,0.01625256,-0.1263205,0.8019638,0.1869462,-0.03994028,-0.2265391,0,0.2877404,-1.120366,0.1124583,-0.2432335,-0.2939868,0.7981253,-0.5814086,0.641175,-0.02098353,0.3637287,-0.6531828,0.03433498,-0.3020081,-0.1347607,0.8539857,-0.543546,0.611838,-0.2548996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.05405108,0.9938829,-0.006561977,0.05062354,0.1256104,0.02205992,-0.9905416,0.05319704,0.006686749,0.1160254,0.03391328,0.1496989,-0.07538776,0,0,0,-0.268369,0.08827927,0.1065414,-0.1758042,0.06489243,0.1017144,0,0,0,0,0,0,0.7897358,0.001320464,-0.01270279,0.9541707,-0.1031862,-0.1270327,-0.009506821,0,0.6079417,0.03216975,-0.09225596,0.8187959,0.1521022,-0.04244051,-0.2378875,0,0.2397099,-1.000731,0.03735015,-0.1737845,-0.2580949,0.7924439,-0.5080609,0.5925099,-0.03364751,0.3249694,-0.5835143,-0.03319393,-0.2290271,-0.1020002,0.8473915,-0.4891375,0.5460787,-0.2082538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.05219399,0.9918019,-0.001737343,0.04712906,0.1188022,0.02061629,-0.9915845,0.05769218,0.006926805,0.1065459,0.01976498,0.1375487,-0.06639594,0,0,0,-0.246112,0.07092698,0.1033707,-0.1635545,0.05001108,0.0988834,0,0,0,0,0,0,0.7815905,0.00837046,-0.01287884,0.9536802,-0.08582565,-0.1305209,-0.03250025,0,0.609256,0.04677906,-0.06068054,0.8341793,0.1197342,-0.04478893,-0.2481017,0,0.1955898,-0.8909396,-0.03166736,-0.1101853,-0.2243018,0.7871466,-0.4413441,0.5478929,-0.04545989,0.2893793,-0.5195605,-0.09422169,-0.1617846,-0.0710083,0.8412356,-0.4388583,0.4862713,-0.1675169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.05032547,0.9897273,0.003083308,0.04365593,0.1118112,0.0190843,-0.9925866,0.06215055,0.006984472,0.09711769,0.005710964,0.1249931,-0.05728072,0,0,0,-0.2237992,0.0534685,0.1000866,-0.151215,0.03508636,0.09604251,0,0,0,0,0,0,0.7734156,0.01547141,-0.01266542,0.9531477,-0.06856932,-0.1340693,-0.05557593,0,0.6105207,0.06142704,-0.02875224,0.8495427,0.08697788,-0.04718617,-0.2581947,0,0.1513275,-0.7808906,-0.09986159,-0.04706332,-0.1914965,0.7821749,-0.3731482,0.5031872,-0.05754425,0.2536908,-0.4554392,-0.155013,-0.09409691,-0.03848386,0.8349491,-0.3886469,0.4267677,-0.1287289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.04829108,0.9874548,0.008373684,0.03986176,0.1039676,0.01730561,-0.9936309,0.06701208,0.006808788,0.08687756,-0.009606108,0.110805,-0.04718488,0,0,0,-0.1992002,0.03419119,0.09639242,-0.1375643,0.01864668,0.09290865,0,0,0,0,0,0,0.7643343,0.02332346,-0.01200844,0.9524521,-0.04976996,-0.1380742,-0.08098833,0,0.61181,0.07688472,0.0002987212,0.8661407,0.05502414,-0.04983069,-0.2703826,0,0.1025401,-0.6596918,-0.174476,0.02198962,-0.1553529,0.7768382,-0.2977766,0.453978,-0.07104801,0.214368,-0.3848078,-0.2214227,-0.01922267,-0.001479019,0.8278923,-0.3330588,0.3617942,-0.08820831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0468111,0.9858056,0.01223417,0.03710935,0.09817471,0.01595,-0.9943491,0.07053167,0.006505701,0.07952963,-0.02067548,0.1002532,-0.03981202,0,0,0,-0.1812089,0.02009806,0.09367158,-0.1275605,0.006643262,0.09061804,0,0,0,0,0,0,0.757564,0.02907362,-0.0112702,0.9517782,-0.03620206,-0.1411301,-0.0995318,0,0.6126355,0.08811504,0.01981291,0.8780985,0.03280267,-0.0518764,-0.2793674,0,0.06688552,-0.5711976,-0.228645,0.07212936,-0.1286825,0.7729952,-0.242839,0.4180632,-0.08101241,0.185645,-0.3332206,-0.2689581,0.03567863,0.02250253,0.8226664,-0.288544,0.3152778,-0.05945338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.04479234,0.9835649,0.01748107,0.03339272,0.09021404,0.01403442,-0.9952635,0.0753245,0.005850435,0.06972697,-0.03558214,0.08567163,-0.02977896,0,0,0,-0.1566672,0.0008974662,0.08995163,-0.1138854,-0.009706168,0.0874951,0,0,0,0,0,0,0.7481838,0.03691694,-0.01004424,0.9506723,-0.01787136,-0.1454368,-0.1247619,0,0.6136951,0.1040297,0.05162263,0.8944789,-0.00057721,-0.05468084,-0.2906622,0,0.018296,-0.4506957,-0.3022683,0.1405779,-0.08960713,0.7673878,-0.1704831,0.3690505,-0.09472293,0.1465167,-0.2629582,-0.334044,0.1107346,0.06216041,0.8153936,-0.2334292,0.2515683,-0.02314718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.04272994,0.9812611,0.02289285,0.02958685,0.08192427,0.01197496,-0.9961274,0.08029675,0.004863113,0.05987683,-0.05078809,0.07038922,-0.01944816,0,0,0,-0.1312147,-0.01895463,0.08611608,-0.09967783,-0.02662205,0.08426026,0,0,0,0,0,0,0.7383311,0.04503377,-0.008610584,0.9493627,0.0009504257,-0.1500131,-0.1508214,0,0.6147136,0.1201728,0.07886136,0.9111894,-0.03230897,-0.05787748,-0.3026401,0,-0.03201456,-0.3260494,-0.3780375,0.2113444,-0.04725609,0.7613019,-0.09722775,0.3183329,-0.1089277,0.106021,-0.1902592,-0.4003502,0.1887366,0.1022977,0.8077239,-0.1739662,0.1865812,0.01245213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.04117855,0.9795339,0.02697752,0.02673462,0.07565613,0.01037169,-0.9967216,0.08405938,0.003898054,0.05266113,-0.06212317,0.05875646,-0.01171213,0,0,0,-0.11194,-0.03392298,0.08325391,-0.08890223,-0.03940155,0.08181437,0,0,0,0,0,0,0.7307321,0.05115668,-0.007571513,0.9482001,0.01514295,-0.1535902,-0.170472,0,0.6153969,0.1324196,0.09729531,0.923657,-0.05443245,-0.06030524,-0.3117677,0,-0.07004689,-0.2319048,-0.4347553,0.2641312,-0.01628813,0.7570112,-0.04066871,0.28002,-0.1197127,0.07542299,-0.1353395,-0.449916,0.2478842,0.1332762,0.8018237,-0.1286331,0.1379234,0.03786067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03924427,0.9773819,0.03210306,0.02318156,0.06779718,0.008305757,-0.9973952,0.08881171,0.002412647,0.04389731,-0.07617042,0.04407834,-0.00210017,0,0,0,-0.08766586,-0.0526759,0.07972086,-0.07531615,-0.05545575,0.07874006,0,0,0,0,0,0,0.7209966,0.05882941,-0.006428564,0.9465313,0.03298686,-0.1582233,-0.1951142,0,0.6161642,0.1479089,0.1170581,0.9390958,-0.07991552,-0.0634609,-0.3231416,0,-0.1178453,-0.1136782,-0.5043514,0.3299095,0.01757417,0.7517766,0.03534907,0.2330033,-0.1333856,0.03698027,-0.06635125,-0.5115047,0.3224272,0.1729367,0.794279,-0.07116195,0.07733738,0.06800511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03739356,0.9753263,0.03702698,0.01979413,0.06027608,0.006270229,-0.9979658,0.09342671,0.0006941556,0.03580803,-0.08950309,0.02993292,0.007012108,0,0,0,-0.06423196,-0.07064991,0.07640594,-0.06218468,-0.07089461,0.07577855,0,0,0,0,0,0,0.7114234,0.06618562,-0.005566751,0.9447003,0.05018634,-0.1628307,-0.2187659,0,0.6168151,0.163,0.1317401,0.9536619,-0.1014891,-0.06659584,-0.3338597,0,-0.1638396,-1.878978E-05,-0.5717283,0.3927096,0.05521351,0.7467641,0.1038488,0.186767,-0.1466731,1.252202E-06,-1.43434E-05,-0.569993,0.394349,0.2118136,0.7868394,-0.0153165,0.01963701,0.0951673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03739443,0.9753018,0.03708105,0.01974055,0.06027909,0.006270139,-0.9979666,0.09357797,0.0007032754,0.03580695,-0.09025794,0.02993533,0.007004593,0,0,0,-0.06391434,-0.0706821,0.07638019,-0.06185642,-0.07091299,0.07576972,0,0,0,0,0,0,0.7108575,0.06618175,-0.005998562,0.9439964,0.0504422,-0.1633663,-0.2188668,0,0.6162377,0.1630877,0.131552,0.952954,-0.1014431,-0.06713854,-0.3337278,0,-0.1638388,-1.742343E-05,-0.5716799,0.3922594,0.05527374,0.7469491,0.1038839,0.1867742,-0.1473048,2.845913E-07,-1.593711E-05,-0.5699637,0.3943776,0.2120133,0.7858381,-0.01548658,0.01961197,0.09505217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03739606,0.9752806,0.03713039,0.01969469,0.06028167,0.0062702,-0.9979674,0.09370642,0.0007110543,0.03580589,-0.09090114,0.02993935,0.006997075,0,0,0,-0.06364877,-0.07071055,0.07636007,-0.06158437,-0.07092614,0.0757626,0,0,0,0,0,0,0.7102399,0.06618658,-0.00624672,0.9432382,0.05057044,-0.16395,-0.21896,0,0.6157634,0.1631595,0.1313898,0.9523723,-0.1014004,-0.06758363,-0.3336204,0,-0.1638396,-1.878978E-05,-0.5716413,0.3918762,0.05531756,0.7471073,0.1039219,0.1867822,-0.1478252,2.618239E-06,-1.457107E-05,-0.5699365,0.394403,0.2121512,0.7850165,-0.01560018,0.01958822,0.09495024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0373968,0.9752567,0.03718496,0.0196372,0.06028487,0.006270021,-0.9979684,0.09386818,0.0007199052,0.03580534,-0.09171119,0.02994392,0.006989035,0,0,0,-0.06331358,-0.07074701,0.07633325,-0.06125799,-0.07094134,0.07575455,0,0,0,0,0,0,0.7097101,0.06617913,-0.006735651,0.9425759,0.05086737,-0.1644532,-0.2190647,0,0.6151799,0.1632475,0.1311878,0.9516567,-0.1013462,-0.068132,-0.3334894,0,-0.1638407,-1.901995E-05,-0.5715897,0.3913947,0.05537429,0.7473061,0.1039694,0.1867911,-0.1484546,3.528931E-06,-1.43434E-05,-0.5699033,0.3944338,0.2122883,0.7840204,-0.01570871,0.0195629,0.09482361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03739662,0.9752327,0.03723804,0.0195761,0.06028834,0.006270021,-0.9979694,0.09404146,0.0007298288,0.03580454,-0.09257695,0.02994767,0.006980446,0,0,0,-0.06295416,-0.07078617,0.07630321,-0.06092754,-0.07095656,0.07574625,0,0,0,0,0,0,0.7093217,0.06616071,-0.007377028,0.9420775,0.05127684,-0.1648249,-0.2191636,0,0.6145558,0.1633416,0.1309732,0.9508905,-0.1012894,-0.06871863,-0.3333492,0,-0.1638407,-1.901995E-05,-0.5715354,0.390882,0.05543653,0.7475172,0.1040201,0.1868013,-0.1491017,3.87044E-06,-1.593711E-05,-0.5698647,0.3944666,0.2123941,0.7829968,-0.01578563,0.01953714,0.09469073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03739814,0.9752107,0.03728881,0.01952848,0.06029066,0.006269961,-0.9979702,0.09417614,0.0007376074,0.03580454,-0.09324916,0.02995008,0.006973208,0,0,0,-0.06267361,-0.07081461,0.07628093,-0.06068026,-0.07097112,0.07573935,0,0,0,0,0,0,0.708727,0.06616399,-0.007626414,0.9413463,0.05140769,-0.1653869,-0.2192562,0,0.6140227,0.1634208,0.1307736,0.9502364,-0.1012297,-0.06921893,-0.333231,0,-0.1638396,-1.878978E-05,-0.5714962,0.390485,0.05548905,0.7476789,0.1040562,0.1868086,-0.1495915,1.764465E-06,-1.548176E-05,-0.5698372,0.3944928,0.2124586,0.7822218,-0.0158276,0.01951565,0.09458566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740036,0.9751794,0.03736078,0.01946038,0.06029405,0.006269722,-0.9979712,0.09436789,0.0007499459,0.03580427,-0.09420829,0.02995303,0.006962745,0,0,0,-0.06227233,-0.07085377,0.07624903,-0.06034241,-0.07099227,0.07573027,0,0,0,0,0,0,0.7078701,0.06616939,-0.007960294,0.9402939,0.05157947,-0.1661963,-0.2193886,0,0.6132813,0.1635302,0.1304885,0.9493272,-0.1011418,-0.06991464,-0.3330661,0,-0.1638346,-1.855473E-05,-0.571441,0.3899198,0.05556484,0.7479087,0.1041066,0.1868183,-0.1502698,-1.593711E-06,-1.593711E-05,-0.5698,0.3945304,0.212524,0.7811467,-0.01586046,0.01948602,0.09443698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0374009,0.9751551,0.03741292,0.01940203,0.06029734,0.006269693,-0.9979722,0.09453284,0.0007590653,0.03580239,-0.09503167,0.02995625,0.006954432,0,0,0,-0.06192359,-0.07088917,0.07622194,-0.0600661,-0.07100675,0.07572261,0,0,0,0,0,0,0.7073869,0.06615887,-0.00843985,0.9396876,0.05187333,-0.1666561,-0.2194889,0,0.6127297,0.1636122,0.1302827,0.9486498,-0.1010802,-0.07043324,-0.3329435,0,-0.1638351,-1.559919E-05,-0.5713912,0.3894349,0.05562181,0.748108,0.1041587,0.1868286,-0.1508408,-1.138362E-07,-1.593711E-05,-0.569765,0.3945628,0.2125552,0.7802496,-0.01586642,0.01946001,0.09430973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740144,0.9751244,0.03747848,0.01932767,0.06030111,0.006269544,-0.9979734,0.09474366,0.000771135,0.03580213,-0.09608422,0.02996162,0.006943976,0,0,0,-0.06148266,-0.07093477,0.07618733,-0.0597209,-0.07102495,0.07571264,0,0,0,0,0,0,0.7068028,0.06614284,-0.009088323,0.9389514,0.0522755,-0.1672121,-0.2196184,0,0.6120234,0.1637167,0.1300062,0.9477826,-0.1009934,-0.07109793,-0.3327883,0,-0.1638364,-1.684679E-05,-0.5713283,0.388817,0.05569477,0.748363,0.1042258,0.1868399,-0.151551,-1.138362E-07,-1.593711E-05,-0.5697187,0.394603,0.212567,0.779137,-0.01584574,0.01942861,0.09414605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740215,0.9750957,0.03754065,0.01925799,0.06030437,0.006269366,-0.9979746,0.09494028,0.0007821319,0.03580293,-0.09706911,0.02996779,0.006932972,0,0,0,-0.06107444,-0.07097771,0.07615516,-0.05940456,-0.0710421,0.07570499,0,0,0,0,0,0,0.7062413,0.06612835,-0.009671924,0.9382448,0.05263554,-0.1677474,-0.2197381,0,0.6113467,0.1638155,0.1297321,0.9469503,-0.100904,-0.07173491,-0.3326389,0,-0.1638405,-2.016102E-05,-0.5712706,0.3882394,0.05576453,0.7486004,0.1042877,0.1868489,-0.1521985,-1.138354E-07,-1.457107E-05,-0.569675,0.3946406,0.2125542,0.7781233,-0.01580253,0.01940048,0.09399322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740317,0.9750713,0.03759608,0.0191991,0.06030793,0.006269454,-0.9979755,0.09510684,0.0007912514,0.03580159,-0.09789955,0.02997235,0.006924391,0,0,0,-0.06073917,-0.07101579,0.07612779,-0.05913638,-0.07105475,0.07569963,0,0,0,0,0,0,0.7056916,0.06612504,-0.01000044,0.9375647,0.05282328,-0.1682687,-0.2198351,0,0.6107438,0.1639029,0.129483,0.9462101,-0.1008201,-0.07230042,-0.3325082,0,-0.1638419,-2.152493E-05,-0.5712223,0.3877537,0.05582188,0.7488006,0.1043424,0.1868566,-0.1527387,2.276729E-06,-1.411572E-05,-0.5696402,0.3946734,0.2125238,0.7772851,-0.0157477,0.01937747,0.09386457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740447,0.9750431,0.03765954,0.01913124,0.06031217,0.006269484,-0.9979765,0.09529777,0.0008022495,0.03579944,-0.09885393,0.0299769,0.006914196,0,0,0,-0.06035396,-0.07105762,0.07609642,-0.05883446,-0.07107002,0.07569267,0,0,0,0,0,0,0.7050484,0.06612079,-0.01037769,0.9367682,0.05303781,-0.1688791,-0.2199498,0,0.6100667,0.1640006,0.1291973,0.945379,-0.1007221,-0.0729362,-0.3323599,0,-0.1638419,-2.152493E-05,-0.5711689,0.3871965,0.05588835,0.7490296,0.1044055,0.1868662,-0.1533494,3.927358E-06,-1.411572E-05,-0.5696002,0.3947119,0.212475,0.7763391,-0.01567169,0.01935109,0.09371637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740554,0.9750107,0.03772626,0.0190554,0.06031583,0.006269395,-0.9979778,0.09551159,0.000815123,0.03579865,-0.09992678,0.0299812,0.006903205,0,0,0,-0.0599109,-0.07110213,0.07605966,-0.05851246,-0.07108766,0.07568539,0,0,0,0,0,0,0.704386,0.06610449,-0.01100709,0.9359379,0.05342318,-0.1695089,-0.2200903,0,0.6093939,0.1640986,0.1289138,0.9445524,-0.1006257,-0.07356837,-0.3322171,0,-0.1638419,-1.879222E-05,-0.571117,0.3865741,0.05597772,0.7492843,0.1044611,0.1868776,-0.1540238,3.528931E-06,-1.593711E-05,-0.5695573,0.3947556,0.2124115,0.7752975,-0.01557686,0.01932189,0.09354829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740678,0.97498,0.03779269,0.01898113,0.06031968,0.006269186,-0.9979789,0.09572022,0.0008277298,0.03579784,-0.1009723,0.02998549,0.006892743,0,0,0,-0.05948227,-0.07114612,0.07602507,-0.0582021,-0.07110342,0.0756772,0,0,0,0,0,0,0.7037151,0.06609462,-0.01151374,0.9351029,0.05372453,-0.1701452,-0.2202221,0,0.6087159,0.1641965,0.1286166,0.9437193,-0.1005207,-0.07420614,-0.3320745,0,-0.1638396,-1.878978E-05,-0.5710637,0.3859675,0.05605287,0.7495335,0.1045274,0.1868895,-0.154671,2.959749E-06,-1.525409E-05,-0.5695086,0.394797,0.2123223,0.7743053,-0.01545793,0.01929138,0.0933855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740678,0.9749495,0.03786173,0.01890603,0.06032386,0.006269037,-0.9979801,0.09593293,0.0008408726,0.03579596,-0.1020297,0.02999059,0.00688147,0,0,0,-0.0590536,-0.07119226,0.07599128,-0.05789223,-0.07111825,0.07566836,0,0,0,0,0,0,0.7030124,0.06604253,-0.01279846,0.9342021,0.05455343,-0.1708084,-0.220428,0,0.6080011,0.1642977,0.1282866,0.9428409,-0.1003977,-0.07487719,-0.3319223,0,-0.1638391,-1.993573E-05,-0.5710028,0.3853538,0.05611841,0.7497879,0.1046051,0.1869012,-0.1553159,2.618239E-06,-1.457107E-05,-0.5694582,0.394838,0.2122071,0.773324,-0.01531311,0.01926226,0.09322203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740785,0.9749196,0.03792782,0.01883066,0.06032737,0.006269038,-0.9979814,0.09614724,0.0008532106,0.03579677,-0.1030951,0.02999515,0.006870476,0,0,0,-0.05861375,-0.07123731,0.0759564,-0.05759255,-0.07113446,0.07565973,0,0,0,0,0,0,0.7023749,0.0660293,-0.01329902,0.9334078,0.05485365,-0.171414,-0.2205587,0,0.6073167,0.164394,0.1279753,0.9420004,-0.1002837,-0.07551998,-0.3317787,0,-0.1638396,-1.878978E-05,-0.5709462,0.3847393,0.05618941,0.7500413,0.1046781,0.1869118,-0.1559601,3.016666E-06,-1.457107E-05,-0.5694094,0.3948797,0.2120886,0.7723511,-0.01516581,0.01923462,0.0930557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0374076,0.9748856,0.03800286,0.01874462,0.06033167,0.006268948,-0.9979827,0.09638999,0.0008671582,0.03579623,-0.1043052,0.03000132,0.006858138,0,0,0,-0.05811433,-0.07128882,0.07591617,-0.05725883,-0.07115309,0.0756512,0,0,0,0,0,0,0.7016468,0.0659638,-0.01479006,0.9324681,0.05582183,-0.1721004,-0.2207934,0,0.606544,0.1645019,0.1276193,0.9410509,-0.1001513,-0.07624623,-0.3316156,0,-0.1638391,-1.993573E-05,-0.5708863,0.3840444,0.05627595,0.7503267,0.1047552,0.1869239,-0.1566822,3.016666E-06,-1.457107E-05,-0.5693575,0.3949279,0.2119446,0.7712642,-0.0149894,0.01920457,0.09286659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
