frames,position.x_diff2,position.y_diff2,position.z_diff2,rotation.x_diff2,rotation.y_diff2,rotation.z_diff2,rotation.w_diff2,Spine Front-Back_diff2,Spine Left-Right_diff2,Spine Twist Left-Right_diff2,Chest Front-Back_diff2,Chest Left-Right_diff2,Chest Twist Left-Right_diff2,Neck Nod Down-Up_diff2,Neck Tilt Left-Right_diff2,Neck Turn Left-Right_diff2,Head Nod Down-Up_diff2,Head Tilt Left-Right_diff2,Head Turn Left-Right_diff2,Left Upper Leg Front-Back_diff2,Left Upper Leg In-Out_diff2,Left Upper Leg Twist In-Out_diff2,Left Lower Leg Stretch_diff2,Left Lower Leg Twist In-Out_diff2,Left Foot Up-Down_diff2,Left Foot Twist In-Out_diff2,Right Upper Leg Front-Back_diff2,Right Upper Leg In-Out_diff2,Right Upper Leg Twist In-Out_diff2,Right Lower Leg Stretch_diff2,Right Lower Leg Twist In-Out_diff2,Right Foot Up-Down_diff2,Right Foot Twist In-Out_diff2,Left Shoulder Down-Up_diff2,Left Shoulder Front-Back_diff2,Left Arm Down-Up_diff2,Left Arm Front-Back_diff2,Left Arm Twist In-Out_diff2,Left Forearm Stretch_diff2,Left Forearm Twist In-Out_diff2,Left Hand Down-Up_diff2,Left Hand In-Out_diff2,Right Shoulder Down-Up_diff2,Right Shoulder Front-Back_diff2,Right Arm Down-Up_diff2,Right Arm Front-Back_diff2,Right Arm Twist In-Out_diff2,Right Forearm Stretch_diff2,Right Forearm Twist In-Out_diff2,Right Hand Down-Up_diff2,Right Hand In-Out_diff2
731,-0.07305331,0.009683311,0.09725155,0.01547484,0,0,4.875754E-05,0.02135119,0,0,0.006233981,0,0,-0.008994943,0,0,-0.0105208,0,0,-0.0954484,0.1504702,-0.232692,-0.2084898,0.1421412,-0.04668309,0.006072964,-0.05249718,0,-0.04034819,-0.1604532,0.04954887,-0.1116859,-0.002224639,0,0,-0.02090169,-0.02863248,-0.02080086,-0.01135139,-0.01567231,0.008167764,-0.001936024,0,0,0.01841554,-0.0285379,0.00775678,0.02695398,-0.02500609,-0.0169765,-0.004608645
732,-0.1723476,0.02151292,0.0839501,-0.1407195,0,0,0.0007225564,-0.0824198,0,0,-0.096701,0,0,0.2396142,0,0,0.2712925,0,0,0.02148985,-0.2177603,0.2405188,0.1079517,-0.1269989,0.2030645,0,-0.07268154,0,0,-0.1153029,-0.09434497,0.2375606,-0.06347468,0,0,-0.1577249,0.1570259,-0.1471958,-0.07605135,-0.0988112,0.08287084,0,0,0,-0.1777891,0.1604675,-0.2922796,0.05390797,-0.05001218,-0.06383122,-0.1786303
733,0.05744919,0.02043577,-0.05191562,-0.009290244,0,0,0.002373309,-0.004139625,0,0,-0.008814101,0,0,0.02049508,0,0,0.01597178,0,0,0.1172295,0.07252282,0.08704522,0.06619705,-0.02672006,0.1250056,0,-0.009739488,0,0,-0.02977052,0.09434497,0.1436024,-0.06988142,0,0,-0.01545516,0.04353393,0.01128693,0.07605135,-0.001726653,0.001366987,0,0,0,-0.01291976,0.03895089,0.08188563,-0.05390797,0.05001218,0.0007817704,0.0005900395
734,-0.04814383,0.01536176,-0.03645009,0.006916212,-0.04031375,-0.006565175,0.001812186,-0.04655243,0.06247161,-0.01585915,-0.03299315,0,-0.03250677,-0.004411114,-0.06262381,-0.09805147,-0.01694472,-0.02565561,-0.09868554,-0.1107128,-0.01209928,-0.08205979,0.009744155,0.020209,-0.06860939,-0.06958225,-0.007585912,-0.1190701,-0.08272931,0.03361339,-0.04252547,-0.08337312,0.0004810669,5.35352E-07,0,0.01868618,0.05979715,0.04551485,-0.02689171,-0.01314031,-0.002509498,0.1261936,0,0,0.007979143,0.03941253,0.1262759,0.09140458,-0.08073302,-0.01704224,0.009830373
735,0.04814383,0.01083781,-0.114869,0.06073591,0.04031375,0.006565175,-0.0008666888,0.1331118,-0.06247161,0.01585915,0.1385082,0,0.03250677,-0.1443828,0.06262381,0.09805147,-0.1732162,0.02565561,0.09868554,0.1107128,0.1573367,0.08205979,0.1176842,-0.020209,0.06860939,0.06958225,0.09000694,0.1190701,0.08272931,0.11146,0.04252547,0.08337312,-0.0004810669,-5.35352E-07,0,0.08668464,-0.1012314,0.05347814,0.02689171,0.1136782,-0.08172832,-0.1261936,0,0,0.06047905,-0.1109661,0.08411806,-0.09140458,0.08073302,0.08009169,0.1682099
736,0,0.009073771,0,0.04418861,0,0,-0.001902096,0,0,0,-0.08334993,0,0,-0.1130049,0,0,-0.1456551,0,0,0,-0.1052772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06034047,-0.08077957,0.04414093,0,0,0,0.120654,0,0,0.04168307,-0.08749061,0,0.07672677,0,0,0.08596113
737,0,0.01249606,0,0.03816898,0,0,-0.002139267,0,0,0,0.08334993,0,0,0.001689504,0,0,0.04855169,0,0,0,0.1052772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05529311,-0.07834599,0.02335019,0,0,0,-0.120654,0,0,0.08056762,-0.04037423,0,-0.07672677,0,0,-0.08596113
738,0,-0.00967756,0,-0.0264157,0,0,0.001578049,0,0,0,-0.05664445,0,0,-0.04029124,0,0,-0.07231288,0,0,0,-0.0300324,0,-0.04752849,0,0,0,0,0,0,-0.04507788,0,0,0,0,0,-0.02871888,0.01272542,0.02854788,0.09382582,0,0,0.0979389,0,0,-0.03855024,0.01165438,0.03182531,0.06963681,0,0,0.1341528
739,0,0.00967756,0,0.0264157,0,0,-0.001578049,0,0,0,0.05664445,0,0,0.04029124,0,0,0.07231288,0,0,0,0.0300324,0,0.04752849,0,0,0,0,0,0,0.04507788,0,0,0,0,0,0.02871888,-0.01272542,-0.02854788,-0.09382582,0,0,-0.0979389,0,0,0.03855024,-0.01165438,-0.03182531,-0.06963681,0,0,-0.1341528
740,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1007314,0,0,-0.07132349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09067766,0,0,0.1112363,0,0,0,0,0,0.07750715,0,0,0.1404753
741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1007314,0,0,0.07132349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09067766,0,0,-0.1112363,0,0,0,0,0,-0.07750715,0,0,-0.1404753
742,0,-0.0007948673,0,0.005403503,0,0,0.0003200235,0,0.02541804,0,-0.04906566,0,0,-0.1115403,0,0.03329837,-0.06889045,0,0,0,0.003058272,0,-0.003370972,0,0,0,0,0,0,-0.003268233,0,0,0,0,0,0.03132051,-0.06996281,0.01391644,0.08825243,0.04838055,-0.04573995,0.1045265,0,0,0.02490221,-0.03190385,-0.01823466,0.09249431,0.02336081,-0.03414924,0.1325128
743,0,0.0007948673,0,-0.005403503,0,0,-0.0003200235,0,-0.02541804,0,0.04906566,0,0,0.1115403,0,-0.03329837,0.06889045,0,0,0,-0.003058272,0,0.003370972,0,0,0,0,0,0,0.003268233,0,0,0,0,0,-0.03132051,0.06996281,-0.01391644,-0.08825243,-0.04838055,0.04573995,-0.1045265,0,0,-0.02490221,0.03190385,0.01823466,-0.09249431,-0.02336081,0.03414924,-0.1325128
744,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09217457,0,0,-0.06772996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07438195,0.04282793,0,0.1012836,0,0,0.02806838,0,0,0,0,0,0.1268103
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09217457,0,0,0.06772996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07438195,-0.04282793,0,-0.1012836,0,0,-0.02806838,0,0,0,0,0,-0.1268103
746,0,0.0139921,0,0,0,0,-0.001278567,0,0,0,0,0,0,-0.03893026,0,0,-0.0545376,0,0,0,0.07655447,0,0.05427044,0,0,0,0,0,0,0.05161435,0,0,0,0,0,0.02263281,-0.05676163,-0.01771035,0.07168747,0.04681153,-0.03501806,0.1226871,0,0,0.01748974,0,-0.05352576,0.07195804,0.05310834,-0.03794419,0.1504368
747,0,-0.0139921,0,0,0,0,0.001278567,0,0,0,0,0,0,0.03893026,0,0,0.0545376,0,0,0,-0.07655447,0,-0.05427044,0,0,0,0,0,0,-0.05161435,0,0,0,0,0,-0.02263281,0.05676163,0.01771035,-0.07168747,-0.04681153,0.03501806,-0.1226871,0,0,-0.01748974,0,0.05352576,-0.07195804,-0.05310834,0.03794419,-0.1504368
748,0,0.01783136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03434718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02024505,0,0.04194425,0,0,0,0,0,0,-0.0357937,0,0.05057887,0,0
749,0,-0.01783136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1030415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02024505,0,-0.04194425,0,0,0,0,0,0,0.0357937,0,-0.05057887,0,0
750,-0.002693836,0.03203271,-0.08563224,0.05541188,0.008458044,0.003228319,-0.002541703,-0.05798654,-0.02431062,0.004942705,0.05068761,0,0.004479091,0.1079211,-0.01681908,-0.07214829,0.03011294,-0.02977189,-0.1075854,0.07023514,0.1625393,0.0554825,0.1004054,0,0.05506532,0.04370585,0.07819442,0.144568,0.0677966,0.09557147,0.01600915,0.06479025,-0.02614414,1.46943E-06,0,0.007614551,-0.01078137,-0.00804385,0.01853292,0.001833429,-0.009604109,0.02884705,0,0,0.0004831789,0,-0.01071622,0.01325558,0.02108805,-0.009991918,0.03661158
751,0.002693836,-0.03203271,0.08563224,-0.05541188,-0.008458044,-0.003228319,0.002541703,0.05798654,0.02431062,-0.004942705,-0.05068761,0,-0.004479091,-0.1079211,0.01681908,0.07214829,-0.0988073,0.02977189,0.1075854,-0.07023514,-0.1625393,-0.0554825,-0.1004054,0,-0.05506532,-0.04370585,-0.07819442,-0.144568,-0.0677966,-0.09557147,-0.01600915,-0.06479025,0.02614414,-1.46943E-06,0,-0.007614551,0.01078137,0.00804385,-0.01853292,-0.001833429,0.009604109,-0.02884705,0,0,-0.0004831789,0,0.01071622,-0.01325558,-0.02108805,0.009991918,-0.03661158
752,0,0.02799123,-0.08563193,0.0444296,0,0,-0.002290576,0,0,0,0,0,0,0.1401957,0,-0.07054047,0.1077487,0,0,0,0,0,0.1010985,0,0.04572471,0,0,0,0,0.09619808,0,0.05258454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,0,-0.008920735,0.08563193,-0.0444296,0,0,0.002290576,0,0,0,0,0,0,-0.1401957,0,0.07054047,-0.1077487,0,0,0,0,0,-0.1010985,0,-0.04572471,0,0,0,0,-0.09619808,0,-0.05258454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,0,-0.002766713,-0.1193817,0.04717464,0,0,-0.002188844,0,-0.02942486,0,0.07102486,0,0,0.1250973,0,-0.05592796,0.1001322,0,-0.07157674,0.05828501,0.1382001,0.07285982,0.1078995,0,0.04866329,0,0.06510458,0.1092422,0.04333179,0.102305,0,0.05550665,-0.07840596,-8.364875E-07,0,0,0,0,0,0,0,0,0,0,0,0,0.0285201,0,-0.02759834,0,0
755,0,0.00171462,0.1193817,-0.04717464,0,0,0.002188844,0,0.02942486,0,-0.07102486,0,0,-0.1250973,0,0.05592796,-0.1001322,0,0.07157674,-0.05828501,-0.1382001,-0.07285982,-0.1078995,0,-0.04866329,0,-0.06510458,-0.1092422,-0.04333179,-0.102305,0,-0.05550665,0.07840596,8.364875E-07,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285201,0,0.02759834,0,0
756,0,0.01014329,0,0.1011133,0,0,-0.00386022,0,-0.05544702,0,0.1116383,0,0,0.05768389,0,0,0.08230199,0,0,0.08215861,0.1371003,0,0.1675919,0,0.06576443,0,0.08742635,0.1409181,0.1190717,0.1201835,0,0.08444236,0,-0.06694853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04040066,0,0
757,0,-0.0281617,0,-0.1011133,0,0,0.00386022,0,0.05544702,0,-0.1116383,0,0,-0.05768389,0,0,-0.08230199,0,0,-0.08215861,-0.1371003,0,-0.1675919,0,-0.06576443,0,-0.08742635,-0.1409181,-0.1190717,-0.03856282,0,-0.08444236,0,-0.006728036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04040066,0,0
758,-0.1302132,0.0264673,-0.03894075,0.1002476,0.06510791,0.03015056,-0.003146229,0.03296635,-0.05737609,0.02852986,0.112114,0,0.02420166,-0.02989741,-0.05669158,0.07692651,-0.01930836,-0.02847099,0.09739103,0.08403736,0.1120444,0.1078747,0.127435,0,0.0541358,0.02676384,0.08715403,0.1420496,0.1475322,0.001790515,-0.0320183,0.06278446,-0.1172472,0.003443295,0,0.05089338,0,0.007704795,0.0281952,0,-0.01936713,-0.07384178,0,0,0,0,0.03752148,0.04169989,-0.02778464,-0.03086112,-0.06767702
759,0.1302132,-0.0264673,0.03894075,-0.1002476,-0.06510791,-0.03015056,0.003146229,-0.03296635,0.05737609,-0.02852986,-0.112114,0,-0.02420166,0.02989741,0.05669158,-0.07692651,0.01930836,0.02847099,0.02918684,-0.08403736,-0.1120444,-0.1078747,-0.127435,0,-0.0541358,-0.02676384,-0.08715403,-0.1420496,-0.1475322,-0.08341119,0.0320183,-0.06278446,0.1172472,-0.02340097,0,-0.05089338,0,-0.007704795,-0.0281952,0,0.01936713,0.07384178,0,0,0,0,-0.03752148,-0.04169989,0.02778464,0.03086112,0.06767702
760,-0.1408005,0,0.08012648,0.1054618,0.06348819,0,-0.001516938,0,-0.06236105,0,0.1203697,0,0,-0.08462192,-0.06353954,0.1260693,-0.101394,0,0.008579087,0.0919461,0.1084118,0.09687396,0.1020461,0,0,0,0.09171809,0.176229,0.2041671,0.103275,0,0.05083751,-0.09551797,-0.03631516,0,0.04597254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08980719
761,0.1408005,0,-0.08012648,-0.1054618,-0.06348819,0,0.001516938,0,0.06236105,0,-0.1203697,0,0,0.08462192,0.06353954,-0.1260693,0.101394,0,-0.03885658,-0.0919461,-0.1084118,-0.09687396,-0.1020461,0,0,0,-0.09171809,-0.176229,-0.2041671,-0.103275,0,-0.05083751,0.09551797,0.01994803,0,-0.04597254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08980719
762,-0.1135712,0.009979106,0.08548307,0.07103602,0.0632297,0,0.0007584689,0.06704082,-0.07096431,0.05004266,0.1094337,0,0,-0.09499327,-0.06352687,0.1055104,-0.08675189,0,0.01226697,0.08112128,0.1011681,0.1121055,0.08334287,0,0.02561487,-0.05352768,0.07932978,0.1460878,0.1582797,0.08643518,0,0.04348052,-0.1098534,0.02103146,0,0.05204176,0,-0.01540959,0.04831703,0,0,-0.08499134,0,0,0,0,0.03698926,0.05583689,-0.04636914,0,-0.07995594
763,0.1135712,-0.009979106,-0.08548307,-0.07103602,-0.0632297,0,-0.0007584689,-0.06704082,0.07096431,-0.05004266,-0.1094337,0,0,0.09499327,0.06352687,-0.1055104,0.08675189,0,-0.1085673,-0.08112128,-0.1011681,-0.1121055,-0.08334287,0,-0.02561487,0.05352768,-0.07932978,-0.1460878,-0.1582797,-0.08643518,0,-0.04348052,0.1098534,-0.007977593,0,-0.05204176,0,0.01540959,-0.04831703,0,0,0.08499134,0,0,0,0,-0.03698926,-0.05583689,0.04636914,0,0.07995594
764,-0.0813216,0,0.0688128,0.04942085,0,0,0,0,0,0,0,0,0,0,0,0.08124349,0,0,0.1199565,0,0,0,0,0,0,0,0,0,0.08068568,0,0,0,0,0.02161712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443649,0,0
765,0.0813216,0,-0.0688128,-0.04942085,0,0,0,0,0,0,0,0,0,0,0,-0.08124349,0,0,-0.1199565,0,0,0,0,0,0,0,0,0,-0.08068568,0,0,0,0,0.01762162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443649,0,0
766,-0.03261448,-0.0004761379,0.04668678,0.01744767,0.03545969,0.03114991,-9.750344E-05,0.03602001,-0.03106578,0.01321771,0.04023502,0.0002403695,0.007331199,-0.04494858,-0.03192755,0.03272995,-0.04956269,-0.009053301,0.0758874,0.0372687,0.01507278,-0.01597292,0.03418854,0.09102172,0.004372497,-0.05999378,0.03470013,0.04597281,-0.01342066,0.04200478,0.05649086,0.01798542,-0.06721378,-0.002627047,4.705808E-07,0.02645856,-0.007986267,-0.002501855,0.0220645,0.005988983,-0.00854189,-0.04375153,1.111389E-06,3.184875E-07,-0.01140039,-0.03049323,0.03229535,0.006260297,-0.01504976,-0.02061194,-0.05612186
767,0.03261448,0.0004761379,-0.04668678,-0.01744767,-0.03545969,-0.03114991,9.750344E-05,-0.03602001,0.03106578,-0.01321771,-0.04023502,-0.0002403695,-0.007331199,0.04494858,0.03192755,-0.03272995,0.04956269,0.009053301,-0.0758874,-0.0372687,-0.01507278,0.01597292,-0.03418854,-0.09102172,-0.004372497,0.05999378,-0.03470013,-0.04597281,0.01342066,-0.04200478,-0.05649086,-0.01798542,0.06721378,0.06033581,-4.705808E-07,-0.02645856,0.007986267,0.002501855,-0.0220645,-0.005988983,0.00854189,0.04375153,-1.111389E-06,-3.184875E-07,0.01140039,0.03049323,-0.03229535,-0.006260297,0.01504976,0.02061194,0.05612186
768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,0,0,0,0,0,0,0,0,0,0,-0.02247619,0,0,0.01463898,0,0,0.01253865,0,0,0,0,-0.05000959,0,0.03629921,0,0,0,0,-0.01742908,-0.0149642,0,0,0,0,0,0,-0.01768647,0,0,0,0,-0.01685275,0,0,0,0,0,-0.01678213,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0.02247619,0,0,-0.01463898,0,0,-0.01253865,0,0,0,0,0.05000959,0,-0.03629921,0,0,0,0,0.01742908,0.0149642,0,0,0,0,0,0,0.01768647,0,0,0,0,0.01685275,0,0,0,0,0,0.01678213,0,0,0
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
