frames,position.x_diff2,position.y_diff2,position.z_diff2,rotation.x_diff2,rotation.y_diff2,rotation.z_diff2,rotation.w_diff2,Spine Front-Back_diff2,Spine Left-Right_diff2,Spine Twist Left-Right_diff2,Chest Front-Back_diff2,Chest Left-Right_diff2,Chest Twist Left-Right_diff2,Neck Nod Down-Up_diff2,Neck Tilt Left-Right_diff2,Neck Turn Left-Right_diff2,Head Nod Down-Up_diff2,Head Tilt Left-Right_diff2,Head Turn Left-Right_diff2,Left Upper Leg Front-Back_diff2,Left Upper Leg In-Out_diff2,Left Upper Leg Twist In-Out_diff2,Left Lower Leg Stretch_diff2,Left Lower Leg Twist In-Out_diff2,Left Foot Up-Down_diff2,Left Foot Twist In-Out_diff2,Right Upper Leg Front-Back_diff2,Right Upper Leg In-Out_diff2,Right Upper Leg Twist In-Out_diff2,Right Lower Leg Stretch_diff2,Right Lower Leg Twist In-Out_diff2,Right Foot Up-Down_diff2,Right Foot Twist In-Out_diff2,Left Shoulder Down-Up_diff2,Left Shoulder Front-Back_diff2,Left Arm Down-Up_diff2,Left Arm Front-Back_diff2,Left Arm Twist In-Out_diff2,Left Forearm Stretch_diff2,Left Forearm Twist In-Out_diff2,Left Hand Down-Up_diff2,Left Hand In-Out_diff2,Right Shoulder Down-Up_diff2,Right Shoulder Front-Back_diff2,Right Arm Down-Up_diff2,Right Arm Front-Back_diff2,Right Arm Twist In-Out_diff2,Right Forearm Stretch_diff2,Right Forearm Twist In-Out_diff2,Right Hand Down-Up_diff2,Right Hand In-Out_diff2
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0.1856081,0,0,0,0.08408927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1286615,0,0,0,0,0,0,0,0,-0.0837662,-0.1498453,0
343,0,0,0,0,0,0,0,0,-0.1856081,0,0,0,-0.08408927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1286615,0,0,0,0,0,0,0,0,0.0837662,0.1498453,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0.1247374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1323301,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,-0.1247374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1323301,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0.06335077,0,-0.2646337,-0.1344984,-0.2367548,-0.1729908,0.002603663,-0.1484894,0.2978105,0.04673526,-0.1282813,0.03158619,0.2320579,0,-0.04912216,0,0,-0.05277326,0,-0.08468698,-0.1278756,-0.08190516,0,-0.09363263,0,0.2333249,-0.05450193,-0.3578467,-0.3700097,0.0677563,0.09543514,0.1103354,-0.07100622,0.01013753,0,0.1239119,-0.2656292,0,-0.07597522,-0.1401427,0.1435513,-0.2147601,0.008433436,-0.02536407,0.08614929,-0.08348279,0.05140784,-0.1753681,-0.2140178,-0.123951,-0.5839741
351,-0.06335077,0,0.2646337,0.1344984,0.2367548,0.1729908,-0.002603663,0.1484894,-0.2978105,-0.04673526,0.1282813,-0.03158619,-0.2320579,0,0.04912216,0,0,0.05277326,0,0.08468698,0.1278756,0.08190516,0,0.09363263,0,-0.2333249,0.05450193,0.3578467,0.3700097,-0.0677563,-0.09543514,-0.1103354,0.07100622,-0.01013753,0,-0.1239119,0.2656292,0,0.07597522,0.1401427,-0.1435513,0.2147601,-0.008433436,0.02536407,-0.08614929,0.08348279,-0.05140784,0.1753681,0.2140178,0.123951,0.5839741
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0,0,0,0,0,0.08805878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,0,0,0,0,-0.08805878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0.003163289,-0.1929952,0,-0.09347053,0,0,-0.04402939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1073947,0,0,0,0.138517,0,-0.1926363,0,0,0.08202913,0,0,-0.1082504,0,0.1720727,0
367,0,0,0,0,0,0,-0.003163289,0.1929952,0,0.09347053,0,0,0.04402939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1073947,0,0,0,-0.138517,0,0.1926363,0,0,-0.08202913,0,0,0.1082504,0,-0.1720727,0
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1589062,0,0,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1589062,0,0,0,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,0.09498978,0.01379053,-0.08238823,-0.04754422,-0.07314729,-0.07443571,0.0004713496,-0.06227724,-0.08556698,0.01082307,-0.04805199,-0.02187441,0.01142391,-0.06722197,0.08424707,0.05985954,-0.05103758,0.0478024,-0.07447922,-0.009431923,0.007907823,-0.003171867,-0.01343447,0.06750942,0,0.01430045,0.005566124,-0.08887849,0.0170074,0.0433678,0.001379713,0.01526863,0.04521307,0.01071654,-0.002968153,0.09691733,-0.1381439,-0.0574294,0.04201629,0.1266043,0.0366688,-0.04515013,0.00529637,-0.002974303,0.09661732,-0.02027721,-0.03460961,0.01617585,0.0465389,0.1556664,-0.01939019
383,-0.09498978,-0.01379053,0.08238823,0.04754422,0.07314729,0.07443571,-0.0004713496,0.06227724,0.08556698,-0.01082307,0.04805199,0.02187441,-0.01142391,0.06722197,-0.08424707,-0.05985954,0.05103758,-0.0478024,0.07447922,0.009431923,-0.007907823,0.003171867,0.01343447,-0.06750942,0,-0.01430045,-0.005566124,0.08887849,-0.0170074,-0.0433678,-0.001379713,-0.01526863,-0.04521307,-0.01071654,0.002968153,-0.09691733,0.1381439,0.0574294,-0.04201629,-0.1266043,-0.0366688,0.04515013,-0.00529637,0.002974303,-0.09661732,0.02027721,0.03460961,-0.01617585,-0.0465389,-0.1556664,0.01939019
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06713476,0,0,0,0,-0.1549864,0.1597618,0,0,-0.08808488,0,0,0,0,-0.09306161,0,0.1519501
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06713476,0,0,0,0,0.1549864,-0.1597618,0,0,0.08808488,0,0,0,0,0.09306161,0,-0.1519501
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1043292,0,0,0,0,0,0,0,0,-0.1362724,0,0,0,0,-0.1020024,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1043292,0,0,0,0,0,0,0,0,0.1362724,0,0,0,0,0.1020024,0,0
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,-0.1431121,0,0,0.1566635,0,-0.1377773,-0.004354509,0.1747916,-0.1693251,0,0.1647276,-0.1047795,-0.09926742,0,0.3143718,0,-0.1079435,0.1995992,0,0.1126915,0,0,0,0,0,0,0.1213993,0,0,0,0,-0.09042098,0,0,-0.1122619,0,0,-0.1138449,0.3152993,-0.237498,0.1773907,0.3348548,0,-0.1465949,0,0,-0.1868637,0.2541488,-0.09753201,0.2077522,0.1757336
399,0.1431121,0,0,-0.1566635,0,0.1377773,0.004354509,-0.1747916,0.1693251,0,-0.1647276,0.1047795,0.09926742,0,-0.3143718,0,0.1079435,-0.1995992,0,-0.1126915,0,0,0,0,0,0,-0.1213993,0,0,0,0,0.09042098,0,0,0.1122619,0,0,0.1138449,-0.3152993,0.237498,-0.1773907,-0.3348548,0,0.1465949,0,0,0.1868637,-0.2541488,0.09753201,-0.2077522,-0.1757336
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09771607,0,0,0,0,0,0,0,0,-0.127673,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09771607,0,0,0,0,0,0,0,0,0.127673,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0.1437629,0,0,0,0,-0.1682664,0,0,-0.1019822,0,0,0.2781678,0,0,0.1989423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1012026,0,0,0,0.2408815,0,0,0.2097922,0,-0.132234,0,0,-0.1063731,0.2148904,0,0.190031,0
407,0,0,0,-0.1437629,0,0,0,0,0.1682664,0,0,0.1019822,0,0,-0.2781678,0,0,-0.1989423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1012026,0,0,0,-0.2408815,0,0,-0.2097922,0,0.132234,0,0,0.1063731,-0.2148904,0,-0.190031,0
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1049551,0,0,0,0,0,0,0,0,-0.1371416,0,0,0,0.1803971,0,0,0
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1049551,0,0,0,0,0,0,0,0,0.1371416,0,0,0,-0.1803971,0,0,0
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,-0.1312655,0,0,0.1612951,0,-0.1227796,0.002177255,0.1946796,-0.196488,0.1439588,0.1657436,-0.1096513,-0.0290734,-0.1684241,0.1548731,-0.06414761,-0.07399555,0.1422615,-0.1581932,0.1245327,0,0.1877352,0.09035756,-0.1247082,0,0,0.1280963,0,0,0,0,-0.06922571,0,0,-0.1475026,0.08042479,0,-0.123027,0.2355712,-0.07317302,0.09374176,0.2482913,0,-0.1409133,0,-0.2560851,0.07225323,0.2404645,0.02529643,0.2211304,-0.2986896
415,0.1312655,0,0,-0.1612951,0,0.1227796,-0.002177255,-0.1946796,0.196488,-0.1439588,-0.1657436,0.1096513,0.0290734,0.1684241,-0.1548731,0.06414761,0.07399555,-0.1422615,0.1581932,-0.1245327,0,-0.1877352,-0.09035756,0.1247082,0,0,-0.1280963,0,0,0,0,0.06922571,0,0,0.1475026,-0.08042479,0,0.123027,-0.2355712,0.07317302,-0.09374176,-0.2482913,0,0.1409133,0,0.2560851,-0.07225323,-0.2404645,-0.02529643,-0.2211304,0.2986896
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06512973,0,0,0.1218839,0,-0.1284326,0,0
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06512973,0,0,-0.1218839,0,0.1284326,0,0
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,0,0,0,0,0,-0.1273518,0,0,0,0.1415668,0,-0.08351723,0.0591908,0,-0.1394426,-0.2162826,0,-0.2156217,-0.189505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008930869,0,0,0.01909117,0,-0.02497701,0,0
431,0,0,0,0,0,0.1273518,0,0,0,-0.1415668,0,0.08351723,-0.0591908,0,0.1394426,0.2162826,0,0.2156217,0.189505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008930869,0,0,-0.01909117,0,0.02497701,0,0
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1871161,-0.1778453,0,-0.1710922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1871161,0.1778453,0,0.1710922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
